generation,occupancy,unique_genomes,mean_fitness,entropy
55,1.0,16,0.55487060546875,3.959422087032203
56,1.0,16,0.55621337890625,3.9574046380562287
57,1.0,16,0.5560302734375,3.9570679366302466
58,1.0,16,0.55657958984375,3.9562012961704793
59,1.0,16,0.55499267578125,3.9568612818226994
60,1.0,16,0.55389404296875,3.9584523627161756
61,1.0,16,0.55352783203125,3.959458914504773
62,1.0,16,0.55487060546875,3.9585696999856825
63,1.0,16,0.55413818359375,3.9595277471708696
64,1.0,16,0.5548095703125,3.957752926920991
65,1.0,16,0.55657958984375,3.9549983729069704
66,1.0,16,0.557373046875,3.9534656737646023
67,1.0,16,0.5574951171875,3.9537797296474193
68,1.0,16,0.55810546875,3.952021339845078
69,1.0,16,0.5577392578125,3.9520180085029573
70,1.0,16,0.55731201171875,3.9523152842827214
71,1.0,16,0.55853271484375,3.950990052509147
72,1.0,16,0.55816650390625,3.9524839697040743
73,1.0,16,0.56121826171875,3.948892999073638
74,1.0,16,0.5621337890625,3.94660259054501
75,1.0,16,0.56146240234375,3.945830155081559
76,1.0,16,0.5615234375,3.946345380223927
77,1.0,16,0.55908203125,3.9499701013522484
78,1.0,16,0.55841064453125,3.950982534475029
79,1.0,16,0.5582275390625,3.950448652165346
80,1.0,16,0.55950927734375,3.949592849676125
81,1.0,16,0.5604248046875,3.948517603147324
82,1.0,16,0.56134033203125,3.9466615408898438
83,1.0,16,0.561767578125,3.9458753620227016
84,1.0,16,0.56304931640625,3.944257541219552
85,1.0,16,0.56170654296875,3.946018683966156
86,1.0,16,0.56304931640625,3.9434946157746573
87,1.0,16,0.56317138671875,3.942527225440858
88,1.0,16,0.564208984375,3.941348105508963
89,1.0,16,0.56475830078125,3.940794650142407
90,1.0,16,0.5654296875,3.940971290410689
91,1.0,16,0.5654296875,3.940253757019714
92,1.0,16,0.56494140625,3.941531717692596
93,1.0,16,0.563232421875,3.9447869339918324
94,1.0,16,0.5628662109375,3.9451104820233094
95,1.0,16,0.5628662109375,3.946224957292664
96,1.0,16,0.56353759765625,3.9451998885372985
97,1.0,16,0.56488037109375,3.944224045788493
98,1.0,16,0.5645751953125,3.9442263000094497
99,1.0,16,0.56488037109375,3.9436724365361027
100,1.0,16,0.56451416015625,3.944493301174941
101,1.0,16,0.56329345703125,3.947109158100845
102,1.0,16,0.56427001953125,3.945800139000041
103,1.0,16,0.5635986328125,3.946214776485643
104,1.0,16,0.56280517578125,3.946977566964079
105,1.0,16,0.56268310546875,3.9469661749153224
